Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,Motion_Level,sequence
brain_AXT1PRE_203_6000707,0,0.908173858344089,0.9881,0.5382,28.365175635372548,4,t1
brain_AXT1PRE_203_6000707,1,0.9427701575437338,0.9922,0.6051,31.93770294641434,4,t1
brain_AXT1PRE_203_6000707,2,0.9536316087299808,0.9929,0.6039,32.32139239455479,4,t1
brain_AXT1PRE_203_6000707,3,0.9676752165254152,0.9941,0.6335,34.52620627853794,4,t1
brain_AXT1PRE_203_6000707,4,0.9659556577629944,0.9948,0.6462,32.22435925192936,4,t1
brain_AXT1PRE_203_6000707,5,0.964182569571169,0.9947,0.6142,33.341317773610214,4,t1
brain_AXT1PRE_203_6000707,6,0.9488178186278026,0.9935,0.6187,31.447308963979577,4,t1
brain_AXT1PRE_203_6000707,7,0.9599281049398874,0.9945,0.6168,33.10143324491147,4,t1
brain_AXT1PRE_203_6000707,8,0.9514095050628552,0.9929,0.5849,32.93048416131199,4,t1
brain_AXT1PRE_203_6000707,9,0.9788456699863196,0.9958,0.6241,35.593386547930805,4,t1
brain_AXT1PRE_203_6000707,10,0.9798691331214218,0.9957,0.6053,35.94174983215667,4,t1
brain_AXT1PRE_203_6000707,11,0.9813145329910982,0.9961,0.5801,34.52796928294544,4,t1
brain_AXT1PRE_203_6000707,12,0.972310142099272,0.9935,0.4917,32.13437101974594,4,t1
brain_AXT1PRE_203_6000707,13,0.9591287465410194,0.9919,0.4064,28.18799650142093,4,t1
brain_AXT1PRE_203_6000707,14,0.906976070524122,0.9826,0.2812,28.44494898396753,4,t1
brain_AXT1PRE_203_6000707,15,0.89268474507307,0.9842,0.2157,25.673620489930894,4,t1
brain_AXT1PRE_203_6000728,0,0.9160035565881652,0.9876,0.5132,26.77672652351396,4,t1
brain_AXT1PRE_203_6000728,1,0.934453013126876,0.9899,0.5455,27.633411293963903,4,t1
brain_AXT1PRE_203_6000728,2,0.9229023909949946,0.9876,0.5429,26.1401984060219,4,t1
brain_AXT1PRE_203_6000728,3,0.9492563724032472,0.993,0.596,30.052872372320145,4,t1
brain_AXT1PRE_203_6000728,4,0.9452837604726588,0.9913,0.5851,31.902424358377232,4,t1
brain_AXT1PRE_203_6000728,5,0.9214296250624152,0.9919,0.5741,28.17186786948653,4,t1
brain_AXT1PRE_203_6000728,6,0.9344183119432248,0.9929,0.57,29.1354635445651,4,t1
brain_AXT1PRE_203_6000728,7,0.9372457146693928,0.9933,0.5964,28.25003695602652,4,t1
brain_AXT1PRE_203_6000728,8,0.946747203966747,0.9943,0.5882,32.6060622010431,4,t1
brain_AXT1PRE_203_6000728,9,0.9572395393580438,0.9936,0.5745,33.12438815262975,4,t1
brain_AXT1PRE_203_6000728,10,0.9610449609962788,0.9939,0.5566,28.6024052246934,4,t1
brain_AXT1PRE_203_6000728,11,0.9689085600844132,0.9952,0.576,31.794955818167896,4,t1
brain_AXT1PRE_203_6000728,12,0.9240612709907592,0.9905,0.4718,26.463769149583104,4,t1
brain_AXT1PRE_203_6000728,13,0.9293184440280964,0.9881,0.3778,28.30213909314164,4,t1
brain_AXT1PRE_203_6000728,14,0.95625017678326,0.9917,0.4244,31.983791669691684,4,t1
brain_AXT1PRE_203_6000728,15,0.907469116184909,0.9857,0.262,23.707702574360333,4,t1
brain_AXT1PRE_203_6000773,0,0.9475701002089156,0.991,0.5858,28.895190662623275,4,t1
brain_AXT1PRE_203_6000773,1,0.9383672274419552,0.9888,0.5516,28.578949561860988,4,t1
brain_AXT1PRE_203_6000773,2,0.9219033923670588,0.9876,0.5555,31.45314298894492,4,t1
brain_AXT1PRE_203_6000773,3,0.9240077805067948,0.9889,0.5623,27.53114476393592,4,t1
brain_AXT1PRE_203_6000773,4,0.9311347137183296,0.9903,0.5621,24.35879541131623,4,t1
brain_AXT1PRE_203_6000773,5,0.9369151835871136,0.9913,0.5587,31.652697021313347,4,t1
brain_AXT1PRE_203_6000773,6,0.9595551877429224,0.9942,0.6055,29.457760791180128,4,t1
brain_AXT1PRE_203_6000773,7,0.9699711177891576,0.9942,0.6006,26.25853544495041,4,t1
brain_AXT1PRE_203_6000773,8,0.9710712212260344,0.9943,0.626,35.913036096802045,4,t1
brain_AXT1PRE_203_6000773,9,0.9705716044882609,0.9932,0.5723,29.027961852232803,4,t1
brain_AXT1PRE_203_6000773,10,0.9604823152089828,0.9927,0.5433,32.10507107010511,4,t1
brain_AXT1PRE_203_6000773,11,0.9664717449946733,0.9927,0.4865,27.761082313000824,4,t1
brain_AXT1PRE_203_6000773,12,0.9599400581242588,0.9929,0.4586,24.910331968846748,4,t1
brain_AXT1PRE_203_6000773,13,0.9630704616205228,0.9922,0.4788,29.387895202237623,4,t1
brain_AXT1PRE_203_6000773,14,0.9026653078670857,0.9843,0.2993,25.787721459534183,4,t1
brain_AXT1PRE_203_6000773,15,0.8645345129156435,0.9814,0.2241,20.69246325360473,4,t1
brain_AXT1PRE_203_6000699,0,0.9382946283146872,0.9923,0.6184,29.89659126342548,4,t1
brain_AXT1PRE_203_6000699,1,0.951380945626642,0.9931,0.6169,31.164469210205425,4,t1
brain_AXT1PRE_203_6000699,2,0.9758411658160716,0.996,0.6477,29.870912969263944,4,t1
brain_AXT1PRE_203_6000699,3,0.9462532858998356,0.992,0.5986,31.58254142177657,4,t1
brain_AXT1PRE_203_6000699,4,0.9778005979024872,0.9953,0.6528,35.85951880527932,4,t1
brain_AXT1PRE_203_6000699,5,0.9450512452193132,0.9922,0.5808,31.042706338626083,4,t1
brain_AXT1PRE_203_6000699,6,0.968062297332054,0.995,0.6395,31.48346672038453,4,t1
brain_AXT1PRE_203_6000699,7,0.9729087991160792,0.9939,0.6207,32.332012848078065,4,t1
brain_AXT1PRE_203_6000699,8,0.9786928195966929,0.9954,0.614,31.66108816219678,4,t1
brain_AXT1PRE_203_6000699,9,0.9698417127520932,0.9926,0.5654,31.34355860092324,4,t1
brain_AXT1PRE_203_6000699,10,0.9776327161126448,0.9951,0.6063,30.61913374487714,4,t1
brain_AXT1PRE_203_6000699,11,0.9622458981868076,0.9917,0.4831,30.05735583644215,4,t1
brain_AXT1PRE_203_6000699,12,0.9483036677441544,0.9873,0.3612,32.38085479658762,4,t1
brain_AXT1PRE_203_6000699,13,0.9451223980658782,0.9885,0.3448,30.482859940046325,4,t1
brain_AXT1PRE_203_6000699,14,0.928329448445348,0.9863,0.2374,29.61381355762031,4,t1
brain_AXT1PRE_203_6000699,15,0.85714870729076,0.9824,0.1992,22.202706169026342,4,t1
brain_AXT1PRE_203_6000685,0,0.9416921660511296,0.9903,0.5737,27.66721468497656,4,t1
brain_AXT1PRE_203_6000685,1,0.9443630330472572,0.9929,0.641,29.94243975254662,4,t1
brain_AXT1PRE_203_6000685,2,0.9481125940182774,0.9932,0.6132,28.75336141384377,4,t1
brain_AXT1PRE_203_6000685,3,0.970285597702807,0.9955,0.684,35.49040163956253,4,t1
brain_AXT1PRE_203_6000685,4,0.9749389028293068,0.9959,0.6504,30.44534885720229,4,t1
brain_AXT1PRE_203_6000685,5,0.9820134611584987,0.9969,0.6914,32.559704441816145,4,t1
brain_AXT1PRE_203_6000685,6,0.9616772702079864,0.9948,0.6321,34.47146497241888,4,t1
brain_AXT1PRE_203_6000685,7,0.9743917342341596,0.9954,0.6411,33.144621338826326,4,t1
brain_AXT1PRE_203_6000685,8,0.9794760246956384,0.9957,0.6402,31.713852425224687,4,t1
brain_AXT1PRE_203_6000685,9,0.949249670143834,0.9925,0.5491,30.63517377169248,4,t1
brain_AXT1PRE_203_6000685,10,0.977199846853468,0.9954,0.6134,32.53401866644201,4,t1
brain_AXT1PRE_203_6000685,11,0.9500870237099516,0.9921,0.5214,28.361989493107966,4,t1
brain_AXT1PRE_203_6000685,12,0.9208977591606884,0.9862,0.3588,28.17903649795921,4,t1
brain_AXT1PRE_203_6000685,13,0.9033507553898362,0.9837,0.288,24.62585597551279,4,t1
brain_AXT1PRE_203_6000685,14,0.8664972896034936,0.9814,0.2607,25.254808014772905,4,t1
brain_AXT1PRE_203_6000685,15,0.7720743780112116,0.9737,0.1659,19.882101415027385,4,t1
brain_AXT1PRE_203_6000705,0,0.948843345127362,0.9921,0.6209,25.62162715894051,4,t1
brain_AXT1PRE_203_6000705,1,0.9005575242821352,0.9878,0.5448,27.785645995673875,4,t1
brain_AXT1PRE_203_6000705,2,0.9466475622304552,0.9934,0.6058,27.591228330414243,4,t1
brain_AXT1PRE_203_6000705,3,0.929396905335188,0.9913,0.594,23.336978827635868,4,t1
brain_AXT1PRE_203_6000705,4,0.9622706642716724,0.994,0.6323,35.439428061456844,4,t1
brain_AXT1PRE_203_6000705,5,0.9819611622479684,0.9969,0.6984,35.81680176085559,4,t1
brain_AXT1PRE_203_6000705,6,0.95527737620591,0.9934,0.5833,26.78854133754816,4,t1
brain_AXT1PRE_203_6000705,7,0.949752938260655,0.9928,0.5822,30.96924152609607,4,t1
brain_AXT1PRE_203_6000705,8,0.960235796421303,0.993,0.5745,34.672170381892464,4,t1
brain_AXT1PRE_203_6000705,9,0.9426212031702876,0.9897,0.4906,32.14950875153813,4,t1
brain_AXT1PRE_203_6000705,10,0.9376727656213896,0.9881,0.4462,25.908975119945787,4,t1
brain_AXT1PRE_203_6000705,11,0.916846546924889,0.986,0.3888,28.119785195620736,4,t1
brain_AXT1PRE_203_6000705,12,0.8758970736073523,0.9815,0.3101,23.875292707998,4,t1
brain_AXT1PRE_203_6000705,13,0.9290587697832604,0.9899,0.3808,29.025391529524526,4,t1
brain_AXT1PRE_203_6000705,14,0.8601256723563682,0.9785,0.2048,24.17191789612829,4,t1
brain_AXT1PRE_203_6000705,15,0.7760550233668281,0.9739,0.1372,18.59632464541229,4,t1
brain_AXT1PRE_203_6000672,0,0.9103908420766024,0.9873,0.5513,29.667979909808096,4,t1
brain_AXT1PRE_203_6000672,1,0.9297613903782636,0.9897,0.5666,26.811846099977075,4,t1
brain_AXT1PRE_203_6000672,2,0.9112546749172702,0.9893,0.56,26.877274278042105,4,t1
brain_AXT1PRE_203_6000672,3,0.956018887101426,0.9938,0.6131,29.13913470851088,4,t1
brain_AXT1PRE_203_6000672,4,0.9735005463293096,0.9956,0.6777,28.369727265737463,4,t1
brain_AXT1PRE_203_6000672,5,0.9668147816138712,0.9957,0.6791,34.92192589190789,4,t1
brain_AXT1PRE_203_6000672,6,0.9824713464979136,0.9965,0.685,35.75552422537892,4,t1
brain_AXT1PRE_203_6000672,7,0.9762516021585208,0.9949,0.6275,34.00890038238148,4,t1
brain_AXT1PRE_203_6000672,8,0.9736684783128452,0.9954,0.6213,31.4111432859594,4,t1
brain_AXT1PRE_203_6000672,9,0.9628746645671882,0.9933,0.5895,35.494210338446514,4,t1
brain_AXT1PRE_203_6000672,10,0.9749218116101956,0.9949,0.6026,32.68228318710729,4,t1
brain_AXT1PRE_203_6000672,11,0.9575417059447612,0.9919,0.5193,33.430706714395725,4,t1
brain_AXT1PRE_203_6000672,12,0.9733619903387016,0.9939,0.5184,35.24442451009084,4,t1
brain_AXT1PRE_203_6000672,13,0.9699256853712712,0.9933,0.518,34.13620714966423,4,t1
brain_AXT1PRE_203_6000672,14,0.9514046863659792,0.9899,0.3678,29.85933412654269,4,t1
brain_AXT1PRE_203_6000672,15,0.9376378542418654,0.9897,0.3089,26.811502908338262,4,t1
brain_AXT1PRE_203_6000683,0,0.9290603107001963,0.991,0.5889,22.628709240753658,4,t1
brain_AXT1PRE_203_6000683,1,0.9312380306983348,0.9904,0.6009,23.34837567865304,4,t1
brain_AXT1PRE_203_6000683,2,0.92982467066292,0.9913,0.5748,22.66652066614472,4,t1
brain_AXT1PRE_203_6000683,3,0.9152240260273148,0.9909,0.5953,26.04395350929369,4,t1
brain_AXT1PRE_203_6000683,4,0.9553815192369292,0.9942,0.6513,25.389278816823992,4,t1
brain_AXT1PRE_203_6000683,5,0.9566398919961742,0.9949,0.6753,26.40145390929302,4,t1
brain_AXT1PRE_203_6000683,6,0.9743735351102268,0.9961,0.6711,34.822447718215294,4,t1
brain_AXT1PRE_203_6000683,7,0.9669197399475576,0.9962,0.6898,29.06016741677053,4,t1
brain_AXT1PRE_203_6000683,8,0.9839825010965348,0.9967,0.6595,27.48716263827696,4,t1
brain_AXT1PRE_203_6000683,9,0.971396386089543,0.9945,0.6243,35.637145721392585,4,t1
brain_AXT1PRE_203_6000683,10,0.9791361770884192,0.9952,0.6097,32.80231029764682,4,t1
brain_AXT1PRE_203_6000683,11,0.9681864655203812,0.9938,0.5553,32.50190391076714,4,t1
brain_AXT1PRE_203_6000683,12,0.9681662048554897,0.9935,0.4941,29.505680109627967,4,t1
brain_AXT1PRE_203_6000683,13,0.9452479468876738,0.9893,0.4146,31.36645655603655,4,t1
brain_AXT1PRE_203_6000683,14,0.9524143027068228,0.9894,0.3592,28.61920728266754,4,t1
brain_AXT1PRE_203_6000683,15,0.9468344413381968,0.9915,0.3905,31.176885192975284,4,t1
brain_AXT1PRE_203_6000643,0,0.94711802935314,0.9927,0.6434,31.21240041924284,4,t1
brain_AXT1PRE_203_6000643,1,0.941804279111612,0.9923,0.6293,32.12241228983001,4,t1
brain_AXT1PRE_203_6000643,2,0.9551427626584872,0.9937,0.6465,33.93412523611893,4,t1
brain_AXT1PRE_203_6000643,3,0.948270946044791,0.9941,0.6161,32.631983407157186,4,t1
brain_AXT1PRE_203_6000643,4,0.977099108330338,0.9961,0.6796,36.627834878782025,4,t1
brain_AXT1PRE_203_6000643,5,0.97678674684899,0.9964,0.6805,37.36113925270647,4,t1
brain_AXT1PRE_203_6000643,6,0.9693108674940544,0.9954,0.6547,34.47801790329231,4,t1
brain_AXT1PRE_203_6000643,7,0.95741402086167,0.9943,0.5979,31.6068572486205,4,t1
brain_AXT1PRE_203_6000643,8,0.9732411195435424,0.9945,0.6052,35.05840248954123,4,t1
brain_AXT1PRE_203_6000643,9,0.9639626540151912,0.993,0.5585,28.115316083338627,4,t1
brain_AXT1PRE_203_6000643,10,0.9474791218436504,0.9908,0.5126,31.295533147405934,4,t1
brain_AXT1PRE_203_6000643,11,0.9758919086140996,0.994,0.5636,31.003155263338723,4,t1
brain_AXT1PRE_203_6000643,12,0.9238492118788688,0.9845,0.3622,29.923529207247856,4,t1
brain_AXT1PRE_203_6000643,13,0.8807924535909311,0.9818,0.3009,21.82653314850907,4,t1
brain_AXT1PRE_203_6000643,14,0.9216967020893166,0.9846,0.2642,27.473423082771266,4,t1
brain_AXT1PRE_203_6000643,15,0.8543515378657677,0.9803,0.2115,23.80901202860568,4,t1
brain_AXT1PRE_203_6000651,0,0.9374196510534316,0.992,0.5887,20.82847496214685,4,t1
brain_AXT1PRE_203_6000651,1,0.9174717199257022,0.9902,0.5743,24.837218654858976,4,t1
brain_AXT1PRE_203_6000651,2,0.9472512561717564,0.9934,0.6097,22.65764195819878,4,t1
brain_AXT1PRE_203_6000651,3,0.8955805650380997,0.9872,0.5314,23.10777526817549,4,t1
brain_AXT1PRE_203_6000651,4,0.96769273979163,0.9956,0.6466,32.6231129141925,4,t1
brain_AXT1PRE_203_6000651,5,0.969623574655826,0.9954,0.6428,31.45436311017517,4,t1
brain_AXT1PRE_203_6000651,6,0.9678511912523704,0.9948,0.5825,32.49675544007283,4,t1
brain_AXT1PRE_203_6000651,7,0.958467733566988,0.9933,0.562,33.52780130024279,4,t1
brain_AXT1PRE_203_6000651,8,0.9584177380040312,0.9925,0.5317,32.93089563162991,4,t1
brain_AXT1PRE_203_6000651,9,0.9631092556952964,0.9926,0.5633,33.46072521782462,4,t1
brain_AXT1PRE_203_6000651,10,0.9466749546486932,0.9902,0.4561,30.90334449288308,4,t1
brain_AXT1PRE_203_6000651,11,0.9540454162080978,0.9907,0.4374,30.13555265560197,4,t1
brain_AXT1PRE_203_6000651,12,0.9028211316621086,0.9815,0.2666,27.78765420346383,4,t1
brain_AXT1PRE_203_6000651,13,0.8608559156495584,0.9792,0.2263,25.78463955267179,4,t1
brain_AXT1PRE_203_6000627,0,0.9467236460963528,0.9919,0.6054,33.34169067208847,4,t1
brain_AXT1PRE_203_6000627,1,0.9312167940734376,0.9897,0.5848,31.914017878837345,4,t1
brain_AXT1PRE_203_6000627,2,0.949183644489459,0.9923,0.6269,33.83105127568424,4,t1
brain_AXT1PRE_203_6000627,3,0.9534481489566408,0.9932,0.5962,28.65836363481424,4,t1
brain_AXT1PRE_203_6000627,4,0.9689898372257189,0.9948,0.6413,30.787207781822406,4,t1
brain_AXT1PRE_203_6000627,5,0.949471297935713,0.9933,0.6021,25.448505612127505,4,t1
brain_AXT1PRE_203_6000627,6,0.9783986362376086,0.9957,0.6531,30.81616610649599,4,t1
brain_AXT1PRE_203_6000627,7,0.966228695113976,0.9947,0.5864,31.81958645334719,4,t1
brain_AXT1PRE_203_6000627,8,0.974534509198706,0.9957,0.6316,32.184712666236564,4,t1
brain_AXT1PRE_203_6000627,9,0.9752415684018486,0.9954,0.5949,34.35145901155843,4,t1
brain_AXT1PRE_203_6000627,10,0.9713718799627512,0.9946,0.5926,35.612515501686325,4,t1
brain_AXT1PRE_203_6000627,11,0.9769306399193972,0.9948,0.5786,35.993108322774376,4,t1
brain_AXT1PRE_203_6000627,12,0.9610994856085956,0.9933,0.5241,34.59038355783473,4,t1
brain_AXT1PRE_203_6000627,13,0.9566156639646188,0.9909,0.4543,34.34785456800324,4,t1
brain_AXT1PRE_203_6000627,14,0.9310177037154288,0.9881,0.3437,28.51464497685185,4,t1
brain_AXT1PRE_203_6000627,15,0.8854195212230558,0.985,0.2214,24.59961944064636,4,t1
brain_AXT1PRE_203_6000620,0,0.9506354924229772,0.993,0.6062,32.48671956290407,4,t1
brain_AXT1PRE_203_6000620,1,0.929268865909844,0.9905,0.571,25.562888409734946,4,t1
brain_AXT1PRE_203_6000620,2,0.9507157864580792,0.9935,0.6377,31.828619467896893,4,t1
brain_AXT1PRE_203_6000620,3,0.9631496587739604,0.9943,0.6371,29.76376153707436,4,t1
brain_AXT1PRE_203_6000620,4,0.9355129652858456,0.9923,0.5787,27.755503461026507,4,t1
brain_AXT1PRE_203_6000620,5,0.9380934615720324,0.9924,0.5736,26.3838882772971,4,t1
brain_AXT1PRE_203_6000620,6,0.9673988127230998,0.9957,0.6391,28.366465511559124,4,t1
brain_AXT1PRE_203_6000620,7,0.9779511871556552,0.9951,0.6246,34.23188747900925,4,t1
brain_AXT1PRE_203_6000620,8,0.9740091207854256,0.9949,0.6128,28.681072741332244,4,t1
brain_AXT1PRE_203_6000620,9,0.95101786707436,0.9909,0.5214,33.38646399732602,4,t1
brain_AXT1PRE_203_6000620,10,0.974083208627776,0.9953,0.6191,35.632869629261684,4,t1
brain_AXT1PRE_203_6000620,11,0.962391491261956,0.9929,0.5038,33.62432816504673,4,t1
brain_AXT1PRE_203_6000620,12,0.9643807776320495,0.994,0.5447,31.233889868865123,4,t1
brain_AXT1PRE_203_6000620,13,0.931723573040568,0.989,0.393,31.4243885831218,4,t1
brain_AXT1PRE_203_6000620,14,0.9640318797377004,0.9919,0.3967,30.955276142364863,4,t1
brain_AXT1PRE_203_6000620,15,0.9546381200324596,0.9929,0.3378,30.431362301406388,4,t1
brain_AXT1PRE_203_6000614,0,0.949409382966706,0.9932,0.635,25.691128068124705,4,t1
brain_AXT1PRE_203_6000614,1,0.911061864533046,0.9893,0.5424,22.107592802400408,4,t1
brain_AXT1PRE_203_6000614,2,0.8679300073829113,0.9841,0.4866,19.54574889246567,4,t1
brain_AXT1PRE_203_6000614,3,0.9497433974632434,0.9927,0.6114,20.36903632254433,4,t1
brain_AXT1PRE_203_6000614,4,0.9295364825162667,0.9899,0.5769,21.29485901385919,4,t1
brain_AXT1PRE_203_6000614,5,0.9384730313253709,0.9933,0.595,29.319257287770604,4,t1
brain_AXT1PRE_203_6000614,6,0.9446998403299144,0.9935,0.6079,29.597368082876272,4,t1
brain_AXT1PRE_203_6000614,7,0.9670445807940524,0.9961,0.6625,25.590199718847423,4,t1
brain_AXT1PRE_203_6000614,8,0.982904503224198,0.9971,0.6879,29.519844584675795,4,t1
brain_AXT1PRE_203_6000614,9,0.953226308195984,0.9939,0.5781,30.911713271462045,4,t1
brain_AXT1PRE_203_6000614,10,0.9564916731859244,0.9915,0.5184,28.23032676757579,4,t1
brain_AXT1PRE_203_6000614,11,0.96858117085075,0.9938,0.5679,32.523911056976104,4,t1
brain_AXT1PRE_203_6000614,12,0.9464147373003476,0.9919,0.4746,31.65568747381296,4,t1
brain_AXT1PRE_203_6000614,13,0.963912369424502,0.9924,0.4715,31.875032186853,4,t1
brain_AXT1PRE_203_6000614,14,0.9485624107044304,0.9923,0.4477,25.04083759839273,4,t1
brain_AXT1PRE_203_6000614,15,0.9169833513080796,0.9877,0.2628,28.39476343219655,4,t1
brain_AXT1PRE_201_6002904,0,0.8813834072585701,0.9884,0.5707,27.058494470185703,4,t1
brain_AXT1PRE_201_6002904,1,0.9347479228084816,0.9916,0.6251,28.17606570036134,4,t1
brain_AXT1PRE_201_6002904,2,0.9341500045189974,0.9916,0.5839,29.916980280933608,4,t1
brain_AXT1PRE_201_6002904,3,0.8856890662127379,0.9863,0.52,28.555846258102022,4,t1
brain_AXT1PRE_201_6002904,4,0.9604057034173724,0.9932,0.6044,31.184330294327577,4,t1
brain_AXT1PRE_201_6002904,5,0.910476650994745,0.9867,0.5209,27.85351645102357,4,t1
brain_AXT1PRE_201_6002904,6,0.93766460246566,0.9902,0.5668,31.877727992394355,4,t1
brain_AXT1PRE_201_6002904,7,0.972940147562374,0.9936,0.6065,35.00916870030922,4,t1
brain_AXT1PRE_201_6002904,8,0.9503992431255832,0.9904,0.5421,31.18654987930329,4,t1
brain_AXT1PRE_201_6002904,9,0.9087856816660532,0.9881,0.5223,27.328516873839185,4,t1
brain_AXT1PRE_201_6002904,10,0.8728108073235297,0.9829,0.4138,23.349954506491933,4,t1
brain_AXT1PRE_201_6002904,11,0.8944903324884541,0.985,0.3843,26.85339279940383,4,t1
brain_AXT1PRE_201_6002904,12,0.9130480674513602,0.9875,0.3939,26.99489616743427,4,t1
brain_AXT1PRE_201_6002904,13,0.8872209996468496,0.9797,0.2624,26.45830724196579,4,t1
brain_AXT1PRE_201_6002904,14,0.8906128728645624,0.9831,0.2987,27.45493707379666,4,t1
brain_AXT1PRE_201_6002904,15,0.7785560812725331,0.9703,0.1763,18.96379062851125,4,t1
brain_AXT1PRE_201_6002755,0,0.800725952490046,0.9689,0.3933,23.412580656989125,4,t1
brain_AXT1PRE_201_6002755,1,0.8329852811563728,0.9747,0.4167,18.612619624422152,4,t1
brain_AXT1PRE_201_6002755,2,0.8517990155888143,0.9759,0.4161,17.812737184144893,4,t1
brain_AXT1PRE_201_6002755,3,0.8246320636914601,0.9775,0.4202,18.66269516398106,4,t1
brain_AXT1PRE_201_6002755,4,0.898640056948281,0.9876,0.5204,30.47082654302368,4,t1
brain_AXT1PRE_201_6002755,5,0.9207314193250464,0.9893,0.4902,27.83298917866631,4,t1
brain_AXT1PRE_201_6002755,6,0.9239546513578628,0.9923,0.5273,34.11634189045958,4,t1
brain_AXT1PRE_201_6002755,7,0.9488399126029038,0.9921,0.4965,34.16230085135663,4,t1
brain_AXT1PRE_201_6002755,8,0.961056345149907,0.9938,0.5248,32.26544392175286,4,t1
brain_AXT1PRE_201_6002755,9,0.9365717243888412,0.9895,0.4106,31.904442980897613,4,t1
brain_AXT1PRE_201_6002755,10,0.9213592665462887,0.9865,0.3481,29.400740319064084,4,t1
brain_AXT1PRE_201_6002755,11,0.8667493352798974,0.9806,0.2563,24.59086400894761,4,t1
brain_AXT1PRE_201_6002755,12,0.764088718871543,0.9712,0.1874,16.256139151982584,4,t1
brain_AXT1PRE_201_6002755,13,0.6335538721603822,0.9576,0.1244,11.190740868428508,4,t1
brain_AXT1PRE_200_6002408,0,0.9618341370112602,0.9939,0.6523,28.23062890174253,4,t1
brain_AXT1PRE_200_6002408,1,0.9425645063929284,0.9903,0.6097,30.98719493931912,4,t1
brain_AXT1PRE_200_6002408,2,0.9382218429719912,0.9914,0.6312,33.703922503197134,4,t1
brain_AXT1PRE_200_6002408,3,0.9434851703740936,0.9921,0.613,33.61299192456699,4,t1
brain_AXT1PRE_200_6002408,4,0.9819731407769507,0.9965,0.7008,37.02415935226893,4,t1
brain_AXT1PRE_200_6002408,5,0.9727883791124528,0.996,0.6815,34.28224968096765,4,t1
brain_AXT1PRE_200_6002408,6,0.9653867360716823,0.9957,0.689,36.62388202019808,4,t1
brain_AXT1PRE_200_6002408,7,0.9800441967298564,0.9963,0.6963,40.47348042910766,4,t1
brain_AXT1PRE_200_6002408,8,0.983096392106609,0.9969,0.6898,41.074111228730615,4,t1
brain_AXT1PRE_200_6002408,9,0.9886847057808996,0.9974,0.7042,40.502088630918905,4,t1
brain_AXT1PRE_200_6002408,10,0.9841430929147964,0.9966,0.6487,33.63519696786743,4,t1
brain_AXT1PRE_200_6002408,11,0.9888617024855098,0.9974,0.6923,31.530761540582045,4,t1
brain_AXT1PRE_200_6002408,12,0.9871460257008384,0.9968,0.6417,38.33940391211272,4,t1
brain_AXT1PRE_200_6002408,13,0.9830920672415504,0.996,0.592,38.75067787735772,4,t1
brain_AXT1PRE_200_6002408,14,0.9732581811403588,0.9923,0.464,37.02964108612243,4,t1
brain_AXT1PRE_200_6002408,15,0.9661084956850998,0.994,0.4253,34.45790990755595,4,t1
brain_AXT1PRE_201_6002691,0,0.877160943635991,0.9849,0.5312,27.950948477205607,4,t1
brain_AXT1PRE_201_6002691,1,0.8824769442914019,0.9845,0.5351,27.6392205037462,4,t1
brain_AXT1PRE_201_6002691,2,0.7693052721877567,0.9784,0.4632,22.98149002772924,4,t1
brain_AXT1PRE_201_6002691,3,0.8044833235446401,0.978,0.461,25.427646363363174,4,t1
brain_AXT1PRE_201_6002691,4,0.8348917925912126,0.9831,0.5166,26.73669768154017,4,t1
brain_AXT1PRE_201_6002691,5,0.9578703784789172,0.993,0.6188,29.48112183575082,4,t1
brain_AXT1PRE_201_6002691,6,0.8939026976915295,0.9866,0.5132,23.553563864657512,4,t1
brain_AXT1PRE_201_6002691,7,0.922114419639654,0.99,0.5497,30.446578447126072,4,t1
brain_AXT1PRE_201_6002691,8,0.9517767392918676,0.9917,0.5756,30.849401121015884,4,t1
brain_AXT1PRE_201_6002691,9,0.9560452030159456,0.9918,0.5491,24.787152910525435,4,t1
brain_AXT1PRE_201_6002691,10,0.9595854194452864,0.9908,0.5391,34.88797388548995,4,t1
brain_AXT1PRE_201_6002691,11,0.9420797291038548,0.99,0.521,32.1111300929167,4,t1
brain_AXT1PRE_201_6002691,12,0.9516590439519712,0.9918,0.5123,33.545575567762505,4,t1
brain_AXT1PRE_201_6002691,13,0.9242291239225466,0.9885,0.4672,31.376497576162507,4,t1
brain_AXT1PRE_201_6002691,14,0.9435561686554936,0.9917,0.4928,32.10273258507164,4,t1
brain_AXT1PRE_201_6002691,15,0.924346705882894,0.9874,0.3947,30.820183298423327,4,t1
brain_AXT1PRE_200_6002358,0,0.9353846752100544,0.987,0.5688,32.43402148485912,4,t1
brain_AXT1PRE_200_6002358,1,0.9471801528718188,0.9917,0.6391,34.96036828633476,4,t1
brain_AXT1PRE_200_6002358,2,0.9750086399785908,0.9954,0.7063,34.37184886884774,4,t1
brain_AXT1PRE_200_6002358,3,0.9625166392726984,0.9949,0.6813,35.82471921941521,4,t1
brain_AXT1PRE_200_6002358,4,0.974979596842086,0.9963,0.7113,36.51673959245304,4,t1
brain_AXT1PRE_200_6002358,5,0.9833460688773372,0.9969,0.7103,38.07688036795922,4,t1
brain_AXT1PRE_200_6002358,6,0.9826699057542456,0.9967,0.7106,36.21722131922203,4,t1
